Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1980","1980","kg/ha","2237.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1981","1981","kg/ha","1293.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1982","1982","kg/ha","1656.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1983","1983","kg/ha","1639.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1984","1984","kg/ha","2624.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1985","1985","kg/ha","2607.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1986","1986","kg/ha","2077.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1987","1987","kg/ha","2607.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1988","1988","kg/ha","2785.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1989","1989","kg/ha","2359.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1990","1990","kg/ha","2378.9","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1991","1991","kg/ha","2459.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1992","1992","kg/ha","1942.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1993","1993","kg/ha","2449.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1994","1994","kg/ha","2184.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1995","1995","kg/ha","1476.1","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1996","1996","kg/ha","3001.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1997","1997","kg/ha","2249.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1998","1998","kg/ha","2842.4","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","1999","1999","kg/ha","2098.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2000","2000","kg/ha","3099.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2001","2001","kg/ha","2300.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2002","2002","kg/ha","2834.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2003","2003","kg/ha","2923.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2004","2004","kg/ha","3262.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2005","2005","kg/ha","1770.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2006","2006","kg/ha","2875.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2007","2007","kg/ha","3569.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2008","2008","kg/ha","3248.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2009","2009","kg/ha","2710.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2010","2010","kg/ha","3049.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2011","2011","kg/ha","3447.5","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2012","2012","kg/ha","2371.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2013","2013","kg/ha","3644.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2014","2014","kg/ha","2980.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2015","2015","kg/ha","2923.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2016","2016","kg/ha","3488.6","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2017","2017","kg/ha","2326.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2018","2018","kg/ha","4032.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2019","2019","kg/ha","3146.3","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2020","2020","kg/ha","4253.2","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2021","2021","kg/ha","4023.8","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2022","2022","kg/ha","2995.7","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5412","Yield","0111","Wheat","2023","2023","kg/ha","2068.3","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","3000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","3271.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","3062.8","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","1790","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","1570","E","Estimated value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1961","1961","kg/ha","3537.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1962","1962","kg/ha","4352.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1963","1963","kg/ha","3905.1","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1964","1964","kg/ha","4247.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1965","1965","kg/ha","4065.3","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1966","1966","kg/ha","3835.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1967","1967","kg/ha","4183.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1968","1968","kg/ha","3547.1","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1969","1969","kg/ha","4038.3","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1970","1970","kg/ha","4193.9","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1971","1971","kg/ha","4389","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1972","1972","kg/ha","4241.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1973","1973","kg/ha","4365.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1974","1974","kg/ha","4971.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1975","1975","kg/ha","4334.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1976","1976","kg/ha","3850.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1977","1977","kg/ha","4900.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1978","1978","kg/ha","5252.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1979","1979","kg/ha","5229.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1980","1980","kg/ha","5878.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1981","1981","kg/ha","5841.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1982","1982","kg/ha","6205.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1983","1983","kg/ha","6371.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1984","1984","kg/ha","7720.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1985","1985","kg/ha","6333.3","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1986","1986","kg/ha","6965.9","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1987","1987","kg/ha","5988","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1988","1988","kg/ha","6214.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1989","1989","kg/ha","6736.9","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1990","1990","kg/ha","6971.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1991","1991","kg/ha","7251.9","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1992","1992","kg/ha","6819.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1993","1993","kg/ha","7328.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1994","1994","kg/ha","7352","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1995","1995","kg/ha","7699.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1996","1996","kg/ha","8131.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1997","1997","kg/ha","7377.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1998","1998","kg/ha","7554.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","1999","1999","kg/ha","8049.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2000","2000","kg/ha","8007.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2001","2001","kg/ha","7082.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2002","2002","kg/ha","8002.8","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2003","2003","kg/ha","7779.8","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2004","2004","kg/ha","7775.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2005","2005","kg/ha","7960.9","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2006","2006","kg/ha","8036.1","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2007","2007","kg/ha","7224.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2008","2008","kg/ha","8281.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2009","2009","kg/ha","7928.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2010","2010","kg/ha","7674.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2011","2011","kg/ha","7747.1","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2012","2012","kg/ha","6657.1","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2013","2013","kg/ha","7383.8","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2014","2014","kg/ha","8578.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2015","2015","kg/ha","8976","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2016","2016","kg/ha","7889.7","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2017","2017","kg/ha","8279.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2018","2018","kg/ha","7754.6","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2019","2019","kg/ha","8934.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2020","2020","kg/ha","6963.2","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2021","2021","kg/ha","7814.5","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2022","2022","kg/ha","8590.4","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5412","Yield","0111","Wheat","2023","2023","kg/ha","8127.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","3918.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","4062.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","4259.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","3949.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","4649.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","4589.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","5026.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","4989.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","5390.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","4543.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","5527","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","6089.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","5727.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","4511.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","5421.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","5520.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","5701.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","6342.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","6873.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","5711.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","6838","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","7108.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","5089.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","6698.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","7407.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","7493","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","7522.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","5310.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","7297.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","7438","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","6817.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","8252.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","6321","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","8699.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","7122.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","7977.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","7952.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","8438.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","8397.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","8591.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","8673.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","8118","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","8924.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","10063.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","9285.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","9357.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","9458.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","9620.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","10318.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","9575.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","9214.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","7727","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","9925.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","10732.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","10572.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","11743.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","11083.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","11074.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","10510.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","10760.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","11091.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","10886.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","11130.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1961","1961","kg/ha","3822.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1962","1962","kg/ha","4178.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1963","1963","kg/ha","4444.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1964","1964","kg/ha","4590.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1965","1965","kg/ha","4769.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1966","1966","kg/ha","4844.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1967","1967","kg/ha","5085.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1968","1968","kg/ha","4960","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1969","1969","kg/ha","4839.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1970","1970","kg/ha","5176.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1971","1971","kg/ha","5288.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1972","1972","kg/ha","5267.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1973","1973","kg/ha","4791.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1974","1974","kg/ha","4977","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1975","1975","kg/ha","5108.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1976","1976","kg/ha","5226.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1977","1977","kg/ha","4945","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1978","1978","kg/ha","5025.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1979","1979","kg/ha","5154.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1980","1980","kg/ha","4946.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1981","1981","kg/ha","5401.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","0113","Rice","1982","1982","kg/ha","5279.1","A","Official figure",""
